Per Capita Personal Income by County (Dollars)																		
Series ID	Region Name	Region Code	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
PCPI02240	Southeast Fairbanks CA, AK	02240	26320	30004	31130	34037	33556	35922	37596	38063	40347	42879	41943	42916	45187	47375	46995	47802
PCPI13255	Spalding County, GA	13255	24292	24640	25436	25854	26547	27184	27062	26736	27328	29142	29199	29444	30612	31983	32993	33787
PCPI45083	Spartanburg County, SC	45083	26295	26583	27946	29243	31051	32397	33540	31155	32018	33784	36047	35112	38057	39700	40722	41709
PCPI18147	Spencer County, IN	18147	25469	26834	28305	28843	30505	32032	34237	32636	33721	35273	36399	38449	39377	40034	40263	42290
PCPI21215	Spencer County, KY	21215	22488	22832	25626	27377	28814	30660	31935	32261	34361	35489	36860	36743	38409	40075	41444	42448
PCPI46115	Spink County, SD	46115	27168	34102	39795	36347	32430	41707	55021	49060	47007	60434	58115	61263	55378	51155	50458	46460
PCPI53063	Spokane County, WA	53063	27243	28013	29072	29912	31745	33723	35660	34505	35102	36530	37966	38054	39996	41523	42525	43962
PCPI22087	St. Bernard Parish, LA	22087	24270	24645	24749	21683	53509	53317	40160	30908	30589	29569	28674	27995	28794	30038	30640	31482
PCPI22089	St. Charles Parish, LA	22089	26938	27921	29863	32164	35079	37783	40779	39612	39878	42441	43994	43620	44774	46240	46029	47299
PCPI29183	St. Charles County, MO	29183	31453	32559	34132	35569	38402	39399	41516	39793	39931	41781	44051	44779	45996	47819	48568	50284
PCPI26147	St. Clair County, MI	26147	28751	29383	29948	31032	31216	32301	32808	31227	32318	34299	35859	36215	37593	39516	40702	42002
PCPI29185	St. Clair County, MO	29185	19670	20520	22228	21872	22171	22773	24558	25275	25380	25704	26769	26712	28043	28448	28385	28955
PCPI17163	St. Clair County, IL	17163	28139	29131	30125	31116	32773	33734	35635	35524	36526	37716	38033	38446	39828	41555	41626	42923
PCPI01115	St. Clair County, AL	01115	22907	23510	25557	27176	28132	29107	30459	29353	29591	30796	32242	32337	33822	34903	35638	36941
PCPI55109	St. Croix County, WI	55109	31707	32620	34155	35382	36757	38817	40169	37979	39331	42179	43802	44554	47183	49278	51184	52858
PCPI05123	St. Francis County, AR	05123	17728	18650	20238	19987	20239	21326	21936	22534	22948	24667	24212	25638	25300	25559	25881	27538
PCPI29187	St. Francois County, MO	29187	21936	22876	23138	23294	24313	25400	26743	26975	27106	27785	28688	28979	30036	30820	31330	32349
PCPI22091	St. Helena Parish, LA	22091	19455	19872	21765	25995	26924	29753	33025	33125	34273	35484	35241	35520	37690	38854	40247	41512
PCPI22093	St. James Parish, LA	22093	21023	22170	23633	26588	29798	32447	37336	36273	38721	39518	41191	41581	43460	43483	42939	44911
PCPI22095	St. John the Baptist Parish, LA	22095	22273	22580	24531	27708	28732	31602	34598	33456	34208	35396	37083	39859	40033	38909	38302	38945
PCPI12109	St. Johns County, FL	12109	39324	40262	44653	47718	51897	54202	54280	49451	52723	55243	58306	57837	59528	61334	62513	64177
PCPI18141	St. Joseph County, IN	18141	29216	29558	31211	32271	34415	35598	35993	33797	34597	36552	38507	38946	40964	43437	43695	46118
PCPI26149	St. Joseph County, MI	26149	24271	24758	26569	26541	27533	28543	28452	27654	29057	30353	31340	31854	32622	34485	35277	36005
PCPI22097	St. Landry Parish, LA	22097	20746	21396	23518	25854	27829	29926	32223	32324	33553	34886	36626	37560	39020	39326	38904	39519
PCPI36089	St. Lawrence County, NY	36089	21553	22533	23438	23905	24923	26379	28169	28459	29676	30616	31421	32166	32939	33707	34400	36371
PCPI27137	St. Louis County, MN	27137	28186	29031	30144	30319	31910	33599	35764	35119	37648	40130	41010	40723	42024	43026	43105	44556
PCPI29189	St. Louis County, MO	29189	42389	43716	45223	47391	50525	52567	54213	50800	53586	54795	60425	57633	60512	62119	64533	67029
PCPI29510	St. Louis city, MO	29510	27406	27691	28890	29549	31622	32947	35556	34942	35526	37760	39111	40815	40770	42210	42490	43577
PCPI12111	St. Lucie County, FL	12111	24427	25151	27286	28846	29573	30321	31534	30257	30300	31890	33052	33244	34578	35941	37689	38835
PCPI22099	St. Martin Parish, LA	22099	20246	20580	21702	24155	27559	29530	32087	31280	32475	33579	36807	38539	39970	38037	36055	36420
PCPI22101	St. Mary Parish, LA	22101	23797	24513	25073	27557	31176	33440	36133	34417	35791	35830	39558	38655	39400	39616	36270	37341
PCPI24037	St. Mary's County, MD	24037	32465	34360	36064	37726	39680	41758	43930	45275	46837	48866	49198	49039	50432	52193	53319	54921
PCPI22103	St. Tammany Parish, LA	22103	32704	33194	34686	36685	39581	45024	46505	44965	47527	46782	50235	50099	56971	55587	55155	55656
PCPI20185	Stafford County, KS	20185	25062	28319	29666	33523	37027	37225	48983	43361	46725	58228	54705	60678	55984	44698	43158	41697
PCPI51179	Stafford County, VA	51179	31976	33673	35488	37866	40297	42940	45033	45646	46614	48242	49217	48673	49039	50717	51670	53048
PCPI06099	Stanislaus County, CA	06099	25619	26457	28110	28808	29778	31059	31352	30848	32105	33390	34572	35486	38476	40935	41305	42793
PCPI46117	Stanley County, SD	46117	31163	37982	34830	38408	34802	39655	46014	46852	46192	53838	56433	62897	62246	66489	63502	66677
PCPI37167	Stanly County, NC	37167	23880	24142	25721	27443	28647	29688	29318	28459	29071	30065	31450	31746	33398	34770	36302	37989
PCPI31167	Stanton County, NE	31167	22576	24768	27063	27896	26696	29750	31750	33469	35053	43668	37184	44714	42735	47969	45733	47261
PCPI20187	Stanton County, KS	20187	24432	28069	27960	36354	31163	43688	46428	48106	55007	71016	62535	74958	55796	56140	49388	49564
PCPI39151	Stark County, OH	39151	28132	28940	29812	30845	32145	33732	34902	33586	34391	36845	38339	38734	40306	41734	41781	43293
PCPI38089	Stark County, ND	38089	24484	26178	27221	29632	32315	34579	40067	40974	50990	62914	75544	78103	86177	71627	60339	59106
PCPI17175	Stark County, IL	17175	26291	27193	29600	28113	29436	33008	34802	32227	32657	39607	38836	44074	39328	38403	40349	40153
PCPI18149	Starke County, IN	18149	20539	20967	22313	22594	23959	25143	26197	25717	27346	28655	29867	31014	31462	31804	32914	34014
PCPI48427	Starr County, TX	48427	13241	14280	14478	15529	16735	17782	19613	20183	21725	22568	23041	23523	24391	24857	24854	24981
PCPI29186	Ste. Genevieve County, MO	29186	23409	24055	25070	25648	27160	28963	31685	31608	31749	32904	35188	33446	35153	35722	35591	37106
PCPI27145	Stearns County, MN	27145	27594	28517	29668	30259	31428	33076	34641	33388	34555	37322	38968	39795	42053	43008	43057	44344
PCPI27147	Steele County, MN	27147	28769	29176	31180	31507	32940	34144	36652	35663	36680	38763	40414	39915	40687	41372	42060	43549
PCPI38091	Steele County, ND	38091	28112	32352	23346	22260	25295	39664	48882	43244	60173	57120	82269	73119	59383	51577	66050	57998
PCPI48429	Stephens County, TX	48429	28643	28645	29499	36049	41616	37833	61226	42319	47277	55346	52591	55868	57296	43736	38371	37189
PCPI40137	Stephens County, OK	40137	23419	25008	26172	28875	33330	35093	39697	34563	37007	39822	44083	43348	47597	42141	38676	38961
PCPI13257	Stephens County, GA	13257	23175	23118	23710	24122	25190	26421	27254	27589	28494	30033	30824	32664	35353	37034	36876	37709
PCPI17177	Stephenson County, IL	17177	29059	29771	29417	29455	30938	32440	32936	32123	33564	36160	37036	38413	38912	39803	41101	41144
PCPI48431	Sterling County, TX	48431	25083	27784	27091	29226	33402	35771	38989	36584	36270	46860	56212	63147	66229	53715	51448	52080
PCPI18151	Steuben County, IN	18151	25398	25491	26953	27710	29131	30045	30700	29490	30572	32866	34699	35064	36293	37137	38730	40203
PCPI36101	Steuben County, NY	36101	25824	25668	26779	28343	31286	32162	33773	33078	35578	36661	37484	38536	39699	41037	41396	43528
PCPI20189	Stevens County, KS	20189	23536	26407	28187	31124	28567	36897	35763	34558	39246	43032	40439	48220	40389	37830	35590	36020
PCPI53065	Stevens County, WA	53065	21616	22421	23584	24308	25736	27404	28971	28860	29667	30754	31754	32839	34679	35640	36473	37499
PCPI27149	Stevens County, MN	27149	29640	31610	33695	34349	34869	37668	41468	37232	40846	46158	58840	52797	54045	47718	46048	44580
PCPI13259	Stewart County, GA	13259	20979	20552	20084	19864	19518	19845	20213	18601	19718	20971	19930	21601	20744	20871	21468	22508
PCPI47161	Stewart County, TN	47161	22396	24195	25095	28526	30413	31437	35280	34859	36923	38367	37828	36671	36510	38134	38717	39523
PCPI30095	Stillwater County, MT	30095	25776	27072	28042	28899	29994	32252	35824	34328	36013	40437	42169	42476	44651	46250	47337	49040
PCPI29207	Stoddard County, MO	29207	22124	24805	26539	27171	28066	29310	32341	31128	31552	35185	34359	37398	34682	35626	34762	35407
PCPI37169	Stokes County, NC	37169	23939	24426	26225	26414	27332	28471	28874	28084	28486	29175	30506	30345	32117	33568	34079	35584
PCPI28131	Stone County, MS	28131	21776	23451	24915	26547	25510	26025	26677	26573	27448	29172	28932	29488	30443	30369	30885	30731
PCPI29209	Stone County, MO	29209	22184	22400	23564	24365	25248	26245	27094	27371	26952	27587	28898	30500	32552	33922	34660	35794
PCPI05137	Stone County, AR	05137	18164	19053	19984	20640	20857	22879	23450	23649	24145	25035	26014	26162	28199	28969	28241	29452
PCPI48433	Stonewall County, TX	48433	28192	29767	30222	32559	31345	31694	31156	32350	34624	46107	41501	45645	51871	53307	47039	48863
PCPI32029	Storey County, NV	32029	35960	38133	39849	38073	41059	43394	38002	35353	35395	36176	37202	37729	40135	42884	44501	52348
PCPI19169	Story County, IA	19169	27603	28616	29846	30804	32514	34066	36050	33134	32764	34999	39572	36552	37644	38799	39109	39848
PCPI33017	Strafford County, NH	33017	30649	31358	32877	33924	35012	36503	37884	37349	38316	40130	41398	41873	43473	45947	47304	49339
PCPI38093	Stutsman County, ND	38093	26558	27732	28098	29819	30299	33781	36264	35962	40610	43534	50219	47259	48268	47658	51245	49366
PCPI56035	Sublette County, WY	56035	30660	32347	34962	37664	43267	46652	52164	45003	45408	56324	51964	52169	52764	50944	47389	50090
PCPI51800	Suffolk city, VA	51800	28717	30241	32108	34084	36768	39342	41611	41364	42244	43856	45600	44797	45919	48003	48299	49779
PCPI36103	Suffolk County, NY	36103	38324	38921	41249	43463	46816	50198	50571	49373	50770	52676	55632	55798	57727	60382	62508	65758
PCPI25025	Suffolk County, MA	25025	42274	42774	45522	48466	53360	54717	55003	58562	64584	63313	63073	61772	63022	67453	71474	73909
PCPI47163	Sullivan County, TN	47163	26649	27296	28676	29307	30950	32827	33999	33587	34329	36401	37744	37487	38013	39139	40126	41431
PCPI29211	Sullivan County, MO	29211	19367	19975	23334	25263	26373	28881	32110	32574	32890	35540	35127	37419	42600	36500	36193	38892
PCPI42113	Sullivan County, PA	42113	25247	25606	26298	26246	27010	28693	30508	30954	32724	35813	37962	39174	41963	42660	42579	44236
PCPI33019	Sullivan County, NH	33019	31316	31532	33593	34643	36135	37195	37916	38112	39007	41039	42821	43930	46027	46721	48996	50644
PCPI18153	Sullivan County, IN	18153	21205	22521	23628	23768	24630	25996	27961	27129	28534	29977	30806	31520	31321	31568	32645	33697
PCPI36105	Sullivan County, NY	36105	26391	27433	28827	29561	29908	30704	32571	33513	34677	35592	36723	37043	38969	41276	41996	44707
PCPI46119	Sully County, SD	46119	25046	50396	55459	55083	35736	56575	109103	54260	77434	98459	88910	89796	78988	52351	56163	56447
PCPI54089	Summers County, WV	54089	17915	18245	19292	19992	20888	21928	23972	24163	24909	26496	27718	28030	29071	30468	30446	31679
PCPI08117	Summit County, CO	08117	36115	35419	37557	39335	45221	46824	46890	41278	42863	46032	48364	51446	55761	59569	61765	64446
PCPI39153	Summit County, OH	39153	31418	32645	33973	34713	35973	38076	39899	38728	39591	41102	42264	43089	45178	46454	47222	49168
PCPI49043	Summit County, UT	49043	46478	48055	54285	59900	66085	73602	75531	68599	71065	78594	92089	94171	98116	113047	116267	121932
PCPI47165	Sumner County, TN	47165	28217	28957	31195	32481	33932	35196	35860	34773	35956	37807	40606	40792	41905	43847	45292	46998
PCPI20191	Sumner County, KS	20191	24494	25706	27913	28899	32034	32709	35395	33004	34073	34959	36594	36895	36410	36157	38757	39814
PCPI13261	Sumter County, GA	13261	22264	23155	24349	25156	25809	26180	26957	27250	27612	30016	30268	29562	30827	32187	32649	34174
PCPI01119	Sumter County, AL	01119	18490	19401	20234	20840	22030	23351	24125	25207	26754	27120	28303	30679	30325	30589	31202	32437
PCPI12119	Sumter County, FL	12119	18088	19739	22148	24286	25927	25910	27468	28167	29774	33532	36509	37284	38770	40316	42393	43464
PCPI45085	Sumter County, SC	45085	23085	24155	25389	26370	27793	29083	29871	29250	29940	31555	33251	33285	34374	35468	35676	36887
PCPI28133	Sunflower County, MS	28133	16190	17108	18868	20290	20957	22661	22626	23556	24635	25277	27037	27363	26526	26425	28868	29057
PCPI51181	Surry County, VA	51181	23804	25477	26905	28093	29613	31842	33511	33773	33361	34870	35743	35877	37750	41141	40139	42427
PCPI37171	Surry County, NC	37171	24061	24272	25567	26325	27778	29183	30320	29309	29383	30486	31865	32743	34422	35894	36530	37856
PCPI42115	Susquehanna County, PA	42115	25051	25422	26801	27075	28128	29315	30527	29582	31180	34195	35541	37048	38735	39920	39781	41527
PCPI51183	Sussex County, VA	51183	20279	20688	22036	23630	24347	25736	26342	26159	26565	26979	27475	27735	27667	28575	29033	30151
PCPI34037	Sussex County, NJ	34037	38791	39669	40975	42135	44431	46783	47754	46479	47423	49072	50809	51392	53709	55528	56711	59193
PCPI10005	Sussex County, DE	10005	28917	30811	33848	34398	35554	36645	37630	36685	36540	38515	40430	42431	44153	47544	47192	47324
PCPI06101	Sutter County, CA	06101	26209	27351	28920	29481	31391	32993	34518	34797	34909	36105	36003	37627	39521	40921	41816	43385
PCPI48435	Sutton County, TX	48435	29749	31729	32720	34792	40286	40219	48204	42453	47559	72916	61401	67772	79143	64404	54472	58599
PCPI12121	Suwannee County, FL	12121	20751	21368	22854	23523	24720	26850	26984	26055	27765	28801	29953	28214	29549	31542	30750	32644
PCPI37173	Swain County, NC	37173	20458	21000	22339	23332	24524	25578	26414	27624	28899	29803	30927	31772	33261	34501	35916	37110
PCPI30097	Sweet Grass County, MT	30097	26545	27648	29473	30809	32629	35895	36056	30934	32729	35611	37614	37618	40463	41920	41717	42048
PCPI56037	Sweetwater County, WY	56037	30418	32519	33989	36774	41874	43041	47177	40995	43231	46916	47511	47736	48978	49256	47555	49870
PCPI27151	Swift County, MN	27151	26875	26063	29071	30982	32763	32394	35613	33784	37024	41848	48187	45466	47882	51312	46874	43024
PCPI48437	Swisher County, TX	48437	25546	27377	28140	33031	27539	29122	29899	31077	35487	39948	34257	35388	40323	47348	39614	44632
PCPI18155	Switzerland County, IN	18155	22025	22435	23074	22667	23394	24387	24945	23740	24078	25101	26602	26494	27614	27897	28114	28933
PCPI24041	Talbot County, MD	24041	43906	45613	50723	53206	56402	59068	59734	57281	56648	59272	60023	61114	63465	66787	68338	71246
PCPI13263	Talbot County, GA	13263	21238	22328	22524	22776	23272	23914	24955	25230	25563	26735	27604	28324	29398	30874	32956	34810
PCPI13265	Taliaferro County, GA	13265	17364	18529	18673	18868	17873	19635	21707	22490	22786	24807	26798	28265	30208	31649	32440	33003
PCPI01121	Talladega County, AL	01121	21583	22599	24359	25348	25662	26532	27028	26632	27795	28775	29344	29736	30899	31674	32613	33909
PCPI28135	Tallahatchie County, MS	28135	16962	19202	21170	21702	20577	22169	22263	21969	21903	24491	26208	29585	26425	25818	27243	28695
PCPI01123	Tallapoosa County, AL	01123	22430	23776	25584	27068	28816	29873	30948	31105	32710	32860	34113	34572	35200	37261	38217	39724
PCPI19171	Tama County, IA	19171	24934	24679	28975	28752	30123	33164	36026	35740	36674	40441	42241	41226	40784	41512	42248	43239
PCPI29213	Taney County, MO	29213	23753	24311	25054	25363	26631	27997	28044	28378	29174	30361	31091	31478	32594	33332	33547	34394
PCPI22105	Tangipahoa Parish, LA	22105	21874	22565	24149	26244	28543	30252	32013	31269	32819	34057	34836	34392	35109	36067	36812	37814
PCPI35055	Taos County, NM	35055	21237	22230	23270	25430	26773	27843	29294	28621	29036	30433	31524	31166	33470	35080	35868	36853
PCPI48439	Tarrant County, TX	48439	31500	31730	33094	35950	38551	39377	42585	39035	40068	41401	43933	44130	47772	47661	46978	47525
PCPI28137	Tate County, MS	28137	22744	23554	24833	25689	26359	27139	27987	27847	27697	29244	30450	31304	31231	32448	33995	34873
PCPI13267	Tattnall County, GA	13267	19522	20839	21627	22628	22572	24702	25474	24272	23772	23930	24918	24989	25910	26830	26280	27503
PCPI54091	Taylor County, WV	54091	18735	19366	21240	22588	24221	24940	26795	27957	28843	30798	31923	33599	33786	35084	35272	37278
PCPI48441	Taylor County, TX	48441	25660	27346	28421	29859	31887	33208	37144	35020	36333	38292	40011	41140	44340	42858	42589	43329
PCPI12123	Taylor County, FL	12123	22678	22525	23890	24583	24992	25066	24898	24553	26481	26444	25660	25425	26231	27873	27897	29298
PCPI13269	Taylor County, GA	13269	20809	21459	21053	20774	20580	21809	22478	23251	23249	25368	25271	25651	25817	27313	31195	29213
PCPI55119	Taylor County, WI	55119	24131	24961	25989	26874	27894	28757	30172	29793	31366	32557	34693	35407	36649	38217	37626	38313
PCPI21217	Taylor County, KY	21217	21232	21763	23045	24011	24978	26064	26993	27293	27894	28641	29155	29422	30617	31976	32703	34074
PCPI19173	Taylor County, IA	19173	22152	22632	27133	27711	28184	32059	34537	32989	33606	37784	37575	41328	41214	41108	35426	38996
PCPI17179	Tazewell County, IL	17179	29768	30440	31565	32890	35351	36503	37715	36842	37685	40652	42107	41030	42154	43937	44824	45096
PCPI51185	Tazewell County, VA	51185	23908	24324	25313	26405	28076	29661	31362	31162	31441	33178	34109	33407	33903	34584	33965	36612
PCPI06103	Tehama County, CA	06103	21985	22716	23914	25144	25933	27428	27296	27926	28774	30486	32010	32519	35957	37658	38500	40016
PCPI13271	Telfair County, GA	13271	18663	17327	17032	17475	17387	17239	17236	16995	17035	18335	18177	17564	18471	19083	20057	20748
PCPI08119	Teller County, CO	08119	29794	30578	32703	34230	35519	36477	38178	38476	38657	41114	41939	42313	43955	46062	46208	47030
PCPI22107	Tensas Parish, LA	22107	18284	22656	22976	25327	26117	28801	26663	32876	29040	37548	38097	41503	33826	29560	34207	35824
PCPI22109	Terrebonne Parish, LA	22109	24366	24813	25668	28488	33151	36983	39351	37889	38299	38677	41137	41835	44437	42113	39020	38958
PCPI48443	Terrell County, TX	48443	25596	29128	30239	30966	32992	37081	40466	39538	34433	42982	39861	52896	49346	49906	51687	48058
